Source,Target,Type,Id,Label,timeset,Weight,coursename,edges,source_course_instructor,weights
"Data, Stat, Info",Web Technologies & Techniques,Undirected,52169,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,"Data, Stat, Info","['requiremnets research/user/consulting/synthesis', 'Information Organization']",Vetle Torvik,2
"Data, Stat, Info",FOUNDATIONS OF INFO Processing,Undirected,52170,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Introduction to Data Science,Undirected,52171,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Instruc Strat Tech Info Prof,Undirected,52172,"['Information Organization', 'Teaching']",,2,"Data, Stat, Info","['Information Organization', 'Teaching']",Vetle Torvik,2
"Data, Stat, Info",Museum Informatics,Undirected,52173,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Introduction to Databases,Undirected,52174,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Geographic Information Systems,Undirected,52177,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Entrepreneurial IT Design,Undirected,52178,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Social Media and Global Change,Undirected,52179,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Intro to Technology in LIS,Undirected,52180,['Information Organization'],,1,"Data, Stat, Info",['Information Organization'],Vetle Torvik,1
"Data, Stat, Info",Info Org and Access,Undirected,52181,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,"Data, Stat, Info","['requiremnets research/user/consulting/synthesis', 'Information Organization']",Vetle Torvik,2
"Data, Stat, Info",Student Teaching Seminar,Undirected,52182,['Teaching'],,1,"Data, Stat, Info",['Teaching'],Vetle Torvik,1
Sociotechnical Info Systems,Information Modeling,Undirected,52183,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Metadata in Theory & Practice,Undirected,52184,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Academic Librarianship,Undirected,52185,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Adm and Use Archival Materials,Undirected,52186,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Preserving Info Resources,Undirected,52187,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Community Archives,Undirected,52188,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Data Mining,Undirected,52189,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Computers and Cultures,Undirected,52190,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,"Race, Gender & Info Technology",Undirected,52191,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Web Technologies & Techniques,Undirected,52192,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,FOUNDATIONS OF INFO Processing,Undirected,52193,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Introduction to Data Science,Undirected,52194,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Instruc Strat Tech Info Prof,Undirected,52195,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Museum Informatics,Undirected,52196,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Introduction to Databases,Undirected,52197,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Global Health Informatics,Undirected,52199,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Geographic Information Systems,Undirected,52200,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Entrepreneurial IT Design,Undirected,52201,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Social Media and Global Change,Undirected,52202,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Intro to Technology in LIS,Undirected,52203,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Sociotechnical Info Systems,Info Org and Access,Undirected,52204,['Information Organization'],,1,Sociotechnical Info Systems,['Information Organization'],"Peter Darch, Karen Ruhleder, Stacy Wykle",1
Social Just Info Professions,Info Srvcs Diverse Populations,Undirected,52205,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Network Analysis,Undirected,52206,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Digital Libraries,Undirected,52207,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Metadata in Theory & Practice,Undirected,52208,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Academic Librarianship,Undirected,52209,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Issues Scholarly Communication,Undirected,52210,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,"Bookbinding: Hist, Princ, Prac",Undirected,52211,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Community Archives,Undirected,52212,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Comics: Advising Readers,Undirected,52213,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Digital Humanities,Undirected,52214,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Computers and Cultures,Undirected,52215,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,"Race, Gender & Info Technology",Undirected,52216,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Web Technologies & Techniques,Undirected,52217,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Lit and Resources Young Adults,Undirected,52218,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Storytelling,Undirected,52219,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Intro to Network Systems,Undirected,52220,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Museum Informatics,Undirected,52221,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Introduction to Databases,Undirected,52222,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Global Health Informatics,Undirected,52224,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Geographic Information Systems,Undirected,52225,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Entrepreneurial IT Design,Undirected,52226,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Social Media and Global Change,Undirected,52227,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Social Just Info Professions,Intro to Technology in LIS,Undirected,52228,['Social Aspects'],,1,Social Just Info Professions,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Library Buildings,Undirected,52229,['Theory Based'],,1,Info Srvcs Diverse Populations,['Theory Based'],Nicole Cooke,1
Info Srvcs Diverse Populations,Network Analysis,Undirected,52230,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Digital Libraries,Undirected,52231,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Information Modeling,Undirected,52232,['Theory Based'],,1,Info Srvcs Diverse Populations,['Theory Based'],Nicole Cooke,1
Info Srvcs Diverse Populations,Metadata in Theory & Practice,Undirected,52233,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Academic Librarianship,Undirected,52234,"['Social Aspects', 'Teaching']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Teaching']",Nicole Cooke,2
Info Srvcs Diverse Populations,Adm and Use Archival Materials,Undirected,52235,['Theory Based'],,1,Info Srvcs Diverse Populations,['Theory Based'],Nicole Cooke,1
Info Srvcs Diverse Populations,Issues Scholarly Communication,Undirected,52236,"['Social Aspects', 'Teaching']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Teaching']",Nicole Cooke,2
Info Srvcs Diverse Populations,"Bookbinding: Hist, Princ, Prac",Undirected,52237,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Community Archives,Undirected,52238,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Comics: Advising Readers,Undirected,52239,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Digital Humanities,Undirected,52240,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Computers and Cultures,Undirected,52241,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,"Race, Gender & Info Technology",Undirected,52242,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Web Technologies & Techniques,Undirected,52243,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Lit and Resources Young Adults,Undirected,52244,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Storytelling,Undirected,52245,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Intro to Network Systems,Undirected,52246,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Instruc Strat Tech Info Prof,Undirected,52247,['Teaching'],,1,Info Srvcs Diverse Populations,['Teaching'],Nicole Cooke,1
Info Srvcs Diverse Populations,Museum Informatics,Undirected,52248,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Information Assurance,Undirected,52249,['Theory Based'],,1,Info Srvcs Diverse Populations,['Theory Based'],Nicole Cooke,1
Info Srvcs Diverse Populations,Introduction to Databases,Undirected,52250,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Geographic Information Systems,Undirected,52253,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Entrepreneurial IT Design,Undirected,52254,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Social Media and Global Change,Undirected,52255,['Social Aspects'],,1,Info Srvcs Diverse Populations,['Social Aspects'],Nicole Cooke,1
Info Srvcs Diverse Populations,Intro to Technology in LIS,Undirected,52256,"['Social Aspects', 'Theory Based']",,2,Info Srvcs Diverse Populations,"['Social Aspects', 'Theory Based']",Nicole Cooke,2
Info Srvcs Diverse Populations,Student Teaching Seminar,Undirected,52257,['Teaching'],,1,Info Srvcs Diverse Populations,['Teaching'],Nicole Cooke,1
Library Buildings,Digital Libraries,Undirected,52258,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Information Modeling,Undirected,52259,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Metadata in Theory & Practice,Undirected,52260,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Academic Librarianship,Undirected,52261,['Practical Training'],,1,Library Buildings,['Practical Training'],Fred Schlipf,1
Library Buildings,Adm and Use Archival Materials,Undirected,52262,"['Practical Training', 'Theory Based']",,2,Library Buildings,"['Practical Training', 'Theory Based']",Fred Schlipf,2
Library Buildings,"Bookbinding: Hist, Princ, Prac",Undirected,52263,"['Practical Training', 'Theory Based']",,2,Library Buildings,"['Practical Training', 'Theory Based']",Fred Schlipf,2
Library Buildings,Community Archives,Undirected,52264,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Comics: Advising Readers,Undirected,52265,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Digital Humanities,Undirected,52266,"['Practical Training', 'Theory Based']",,2,Library Buildings,"['Practical Training', 'Theory Based']",Fred Schlipf,2
Library Buildings,Data Mining,Undirected,52267,['Analytics'],,1,Library Buildings,['Analytics'],Fred Schlipf,1
Library Buildings,Computers and Cultures,Undirected,52268,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,"Race, Gender & Info Technology",Undirected,52269,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Storytelling,Undirected,52270,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Information Assurance,Undirected,52271,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Global Health Informatics,Undirected,52272,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Library Buildings,Intro to Technology in LIS,Undirected,52273,['Theory Based'],,1,Library Buildings,['Theory Based'],Fred Schlipf,1
Network Analysis,Digital Libraries,Undirected,52274,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Metadata in Theory & Practice,Undirected,52275,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Academic Librarianship,Undirected,52276,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Issues Scholarly Communication,Undirected,52277,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,"Bookbinding: Hist, Princ, Prac",Undirected,52278,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Community Archives,Undirected,52279,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Comics: Advising Readers,Undirected,52280,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,Digital Humanities,Undirected,52281,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Computers and Cultures,Undirected,52282,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,"Race, Gender & Info Technology",Undirected,52283,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Web Technologies & Techniques,Undirected,52284,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,Lit and Resources Young Adults,Undirected,52285,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,Storytelling,Undirected,52286,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Info Books & Resources Youth,Undirected,52287,['Media'],,1,Network Analysis,['Media'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Intro to Network Systems,Undirected,52288,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,FOUNDATIONS OF INFO Processing,Undirected,52289,['Media'],,1,Network Analysis,['Media'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Introduction to Data Science,Undirected,52290,['Media'],,1,Network Analysis,['Media'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Museum Informatics,Undirected,52291,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Introduction to Databases,Undirected,52292,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Global Health Informatics,Undirected,52294,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Geographic Information Systems,Undirected,52295,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Entrepreneurial IT Design,Undirected,52296,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Social Media and Global Change,Undirected,52297,"['Media', 'Social Aspects']",,2,Network Analysis,"['Media', 'Social Aspects']","Jana Diesner, Shubhanshu Mishra",2
Network Analysis,Intro to Technology in LIS,Undirected,52298,['Social Aspects'],,1,Network Analysis,['Social Aspects'],"Jana Diesner, Shubhanshu Mishra",1
Network Analysis,Info Org and Access,Undirected,52299,['Media'],,1,Network Analysis,['Media'],"Jana Diesner, Shubhanshu Mishra",1
Digital Libraries,Information Modeling,Undirected,52300,"['Tools', 'Theory Based']",,2,Digital Libraries,"['Tools', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Metadata in Theory & Practice,Undirected,52301,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Academic Librarianship,Undirected,52302,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Adm and Use Archival Materials,Undirected,52303,['Theory Based'],,1,Digital Libraries,['Theory Based'],J Stephen Downie,1
Digital Libraries,Digital Preservation,Undirected,52304,['requiremnets research/user/consulting/synthesis'],,1,Digital Libraries,['requiremnets research/user/consulting/synthesis'],J Stephen Downie,1
Digital Libraries,Issues Scholarly Communication,Undirected,52305,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Business Analytics,Undirected,52306,['Tools'],,1,Digital Libraries,['Tools'],J Stephen Downie,1
Digital Libraries,"Bookbinding: Hist, Princ, Prac",Undirected,52307,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Community Archives,Undirected,52308,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Comics: Advising Readers,Undirected,52309,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",,3,Digital Libraries,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",J Stephen Downie,3
Digital Libraries,Digital Humanities,Undirected,52310,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Computers and Cultures,Undirected,52311,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,"Race, Gender & Info Technology",Undirected,52312,"['Social Aspects', 'Theory Based']",,2,Digital Libraries,"['Social Aspects', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Web Technologies & Techniques,Undirected,52313,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",,2,Digital Libraries,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",J Stephen Downie,2
Digital Libraries,Lit and Resources Young Adults,Undirected,52314,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Storytelling,Undirected,52315,"['Social Aspects', 'Arts', 'Theory Based']",,3,Digital Libraries,"['Social Aspects', 'Arts', 'Theory Based']",J Stephen Downie,3
Digital Libraries,Intro to Network Systems,Undirected,52316,"['Tools', 'Social Aspects']",,2,Digital Libraries,"['Tools', 'Social Aspects']",J Stephen Downie,2
Digital Libraries,Museum Informatics,Undirected,52317,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Information Assurance,Undirected,52318,"['Tools', 'Theory Based']",,2,Digital Libraries,"['Tools', 'Theory Based']",J Stephen Downie,2
Digital Libraries,Introduction to Databases,Undirected,52319,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Geographic Information Systems,Undirected,52322,"['Tools', 'Social Aspects']",,2,Digital Libraries,"['Tools', 'Social Aspects']",J Stephen Downie,2
Digital Libraries,Entrepreneurial IT Design,Undirected,52323,"['Tools', 'Social Aspects']",,2,Digital Libraries,"['Tools', 'Social Aspects']",J Stephen Downie,2
Digital Libraries,Social Media and Global Change,Undirected,52324,['Social Aspects'],,1,Digital Libraries,['Social Aspects'],J Stephen Downie,1
Digital Libraries,Intro to Technology in LIS,Undirected,52325,"['Tools', 'Social Aspects', 'Theory Based']",,3,Digital Libraries,"['Tools', 'Social Aspects', 'Theory Based']",J Stephen Downie,3
Digital Libraries,Info Org and Access,Undirected,52326,['requiremnets research/user/consulting/synthesis'],,1,Digital Libraries,['requiremnets research/user/consulting/synthesis'],J Stephen Downie,1
Information Modeling,Metadata in Theory & Practice,Undirected,52327,"['Information Organization', 'Theory Based']",,2,Information Modeling,"['Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Academic Librarianship,Undirected,52328,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Adm and Use Archival Materials,Undirected,52329,"['Information Organization', 'Theory Based']",,2,Information Modeling,"['Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Preserving Info Resources,Undirected,52330,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Business Analytics,Undirected,52331,"['Tools', 'Programming']",,2,Information Modeling,"['Tools', 'Programming']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,"Bookbinding: Hist, Princ, Prac",Undirected,52332,['Theory Based'],,1,Information Modeling,['Theory Based'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Community Archives,Undirected,52333,"['Information Organization', 'Theory Based']",,2,Information Modeling,"['Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Comics: Advising Readers,Undirected,52334,['Theory Based'],,1,Information Modeling,['Theory Based'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Digital Humanities,Undirected,52335,['Theory Based'],,1,Information Modeling,['Theory Based'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Data Mining,Undirected,52336,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Computers and Cultures,Undirected,52337,"['Information Organization', 'Theory Based']",,2,Information Modeling,"['Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,"Race, Gender & Info Technology",Undirected,52338,"['Information Organization', 'Theory Based']",,2,Information Modeling,"['Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Web Technologies & Techniques,Undirected,52339,"['Programming', 'Information Organization']",,2,Information Modeling,"['Programming', 'Information Organization']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Storytelling,Undirected,52340,['Theory Based'],,1,Information Modeling,['Theory Based'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Intro to Network Systems,Undirected,52341,['Tools'],,1,Information Modeling,['Tools'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,FOUNDATIONS OF INFO Processing,Undirected,52342,"['Programming', 'Information Organization']",,2,Information Modeling,"['Programming', 'Information Organization']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Introduction to Data Science,Undirected,52343,"['Programming', 'Information Organization']",,2,Information Modeling,"['Programming', 'Information Organization']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Instruc Strat Tech Info Prof,Undirected,52344,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Museum Informatics,Undirected,52345,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Information Assurance,Undirected,52346,"['Tools', 'Theory Based']",,2,Information Modeling,"['Tools', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Introduction to Databases,Undirected,52347,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Geographic Information Systems,Undirected,52350,"['Tools', 'Information Organization']",,2,Information Modeling,"['Tools', 'Information Organization']","David Dubin,  Michael Gryk, Jodi Schneider",2
Information Modeling,Entrepreneurial IT Design,Undirected,52351,"['Tools', 'Programming', 'Information Organization']",,3,Information Modeling,"['Tools', 'Programming', 'Information Organization']","David Dubin,  Michael Gryk, Jodi Schneider",3
