,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
1704," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Data Mining,1
1705," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Computers and Cultures,1
1706," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,"Race, Gender & Info Technology",1
1707," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Instruc Strat Tech Info Prof,1
1708," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Introduction to Databases,1
1709," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Introduction to Databases,1
1710," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Global Health Informatics,1
1711," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Entrepreneurial IT Design,1
1712," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Intro to Technology in LIS,1
1713, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Bio Informatics Probs & Res,1
1714, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Foundations of Data Curation,1
1715, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Metadata in Theory & Practice,1
1716, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Academic Librarianship,1
1717, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Adm and Use Archival Materials,1
1718, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Preserving Info Resources,1
1719, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Community Archives,1
1720, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Data Mining,1
1721, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Computers and Cultures,1
1722, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,"Race, Gender & Info Technology",1
1723, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Instruc Strat Tech Info Prof,1
1724, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Introduction to Databases,1
1725, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Introduction to Databases,1
1726, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Global Health Informatics,1
1727, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Entrepreneurial IT Design,1
1728, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Intro to Technology in LIS,1
1729, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Bio Informatics Probs & Res,2
1730, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Music Libnship & Bibliography,1
1731, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Info Srvcs Diverse Populations,1
1732, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Library Buildings,1
1733, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Digital Libraries,1
1734, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Metadata in Theory & Practice,1
1735, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Academic Librarianship,1
1736, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Theological Librarianship,1
1737, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Rare Book and Spec Colls,1
1738, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Adm and Use Archival Materials,2
1739, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Preserving Info Resources,1
1740, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, History and Foundations of LIS,1
1741, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Issues Scholarly Communication,1
1742, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill," Bookbinding: Hist, Princ, Prac",1
1743, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Community Archives,1
1744, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Comics: Advising Readers,1
1745, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Digital Humanities,1
1746, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill,Computers and Cultures,1
1747, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill,"Race, Gender & Info Technology",1
1748, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Global Health Informatics,1
1749, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Intro to Technology in LIS,2
1750, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Library Buildings,1
1751, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Academic Librarianship,1
1752, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Adm and Use Archival Materials,1
1753, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser," Bookbinding: Hist, Princ, Prac",1
1754, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Digital Humanities,1
1755, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Foundations of Data Curation,1
1756, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Social Just Info Professions,1
1757, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Info Srvcs Diverse Populations,1
1758, Music Libnship & Bibliography,['Analytics'], Music Libnship & Bibliography,Kirstin Dougan, Library Buildings,1
1759, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Network Analysis,1
1760, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Digital Libraries,1
1761, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Metadata in Theory & Practice,2
1762, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Academic Librarianship,2
1763, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Adm and Use Archival Materials,1
1764, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Preserving Info Resources,1
1765, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Issues Scholarly Communication,1
1766, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan," Bookbinding: Hist, Princ, Prac",1
1767, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Community Archives,2
1768, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Comics: Advising Readers,1
1769, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Digital Humanities,1
1770, Music Libnship & Bibliography,"['Analytics', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Data Mining,2
1771, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan,Computers and Cultures,2
1772, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan,"Race, Gender & Info Technology",2
1773, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Instruc Strat Tech Info Prof,1
1774, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Introduction to Databases,2
1775, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan,Introduction to Databases,2
1776, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Global Health Informatics,2
1777, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan,Entrepreneurial IT Design,2
1778, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Intro to Technology in LIS,2
1779, Foundations of Data Curation,['Practical Training'], Foundations of Data Curation,W. Aaron Collie, Library Buildings,1
1780, Foundations of Data Curation,['Practical Training'], Foundations of Data Curation,W. Aaron Collie, Academic Librarianship,1
1781, Foundations of Data Curation,['Practical Training'], Foundations of Data Curation,W. Aaron Collie, Adm and Use Archival Materials,1
1782, Foundations of Data Curation,['Practical Training'], Foundations of Data Curation,W. Aaron Collie," Bookbinding: Hist, Princ, Prac",1
1783, Foundations of Data Curation,['Practical Training'], Foundations of Data Curation,W. Aaron Collie, Digital Humanities,1
1784,Applied Business Research,['Social Aspects'],Applied Business Research,Yoo-Seong Song, Social Just Info Professions,1
1785,Applied Business Research,"['Social Aspects', 'Teaching']",Applied Business Research,Yoo-Seong Song, Info Srvcs Diverse Populations,2
1786,Applied Business Research,['Practical Training'],Applied Business Research,Yoo-Seong Song, Library Buildings,1
1787,Applied Business Research,['Social Aspects'],Applied Business Research,Yoo-Seong Song, Network Analysis,1
1788,Applied Business Research,['Social Aspects'],Applied Business Research,Yoo-Seong Song, Digital Libraries,1
1789,Applied Business Research,"['Social Aspects', 'Information Organization']",Applied Business Research,Yoo-Seong Song, Metadata in Theory & Practice,2
1790,Applied Business Research,"['Social Aspects', 'Practical Training', 'LIS', 'Information Organization', 'Teaching']",Applied Business Research,Yoo-Seong Song, Academic Librarianship,5
1791,Applied Business Research,['LIS'],Applied Business Research,Yoo-Seong Song, Theological Librarianship,1
1792,Applied Business Research,"['Security', 'LIS']",Applied Business Research,Yoo-Seong Song, Rare Book and Spec Colls,2
1793,Applied Business Research,"['Information Organization', 'Practical Training', 'LIS']",Applied Business Research,Yoo-Seong Song, Adm and Use Archival Materials,3
1794,Applied Business Research,"['Information Organization', 'LIS']",Applied Business Research,Yoo-Seong Song, Preserving Info Resources,2
1795,Applied Business Research,['LIS'],Applied Business Research,Yoo-Seong Song, History and Foundations of LIS,1
1796,Applied Business Research,"['Social Aspects', 'LIS', 'Teaching']",Applied Business Research,Yoo-Seong Song, Issues Scholarly Communication,3
1797,Applied Business Research,"['Social Aspects', 'Practical Training']",Applied Business Research,Yoo-Seong Song," Bookbinding: Hist, Princ, Prac",2
1798,Applied Business Research,"['Social Aspects', 'Information Organization']",Applied Business Research,Yoo-Seong Song, Community Archives,2
1799,Applied Business Research,['Social Aspects'],Applied Business Research,Yoo-Seong Song, Comics: Advising Readers,1
1800,Applied Business Research,"['Social Aspects', 'Practical Training']",Applied Business Research,Yoo-Seong Song, Digital Humanities,2
1801,Applied Business Research,['Information Organization'],Applied Business Research,Yoo-Seong Song, Data Mining,1
1802,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects']",Applied Business Research,Yoo-Seong Song,Computers and Cultures,3
1803,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects']",Applied Business Research,Yoo-Seong Song,"Race, Gender & Info Technology",3
1804,Applied Business Research,"['Information Organization', 'Teaching']",Applied Business Research,Yoo-Seong Song, Instruc Strat Tech Info Prof,2
1805,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects']",Applied Business Research,Yoo-Seong Song, Introduction to Databases,3
1806,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects']",Applied Business Research,Yoo-Seong Song,Introduction to Databases,3
1807,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects', 'Teaching']",Applied Business Research,Yoo-Seong Song, Global Health Informatics,4
1808,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects']",Applied Business Research,Yoo-Seong Song,Entrepreneurial IT Design,3
1809,Applied Business Research,"['Information Organization', 'Security', 'Social Aspects', 'LIS']",Applied Business Research,Yoo-Seong Song, Intro to Technology in LIS,4
1810,Applied Business Research,['Teaching'],Applied Business Research,Yoo-Seong Song,Student Teaching Seminar,1
1811, Social Just Info Professions,"['Social Aspects', 'Teaching']", Social Just Info Professions,Nicole Cooke, Info Srvcs Diverse Populations,2
1812, Social Just Info Professions,['Practical Training'], Social Just Info Professions,Nicole Cooke, Library Buildings,1
1813, Social Just Info Professions,['Social Aspects'], Social Just Info Professions,Nicole Cooke, Network Analysis,1
1814, Social Just Info Professions,['Social Aspects'], Social Just Info Professions,Nicole Cooke, Digital Libraries,1
1815, Social Just Info Professions,"['Social Aspects', 'Information Organization']", Social Just Info Professions,Nicole Cooke, Metadata in Theory & Practice,2
1816, Social Just Info Professions,"['Social Aspects', 'Practical Training', 'LIS', 'Information Organization', 'Teaching']", Social Just Info Professions,Nicole Cooke, Academic Librarianship,5
1817, Social Just Info Professions,['LIS'], Social Just Info Professions,Nicole Cooke, Theological Librarianship,1
1818, Social Just Info Professions,"['Security', 'LIS']", Social Just Info Professions,Nicole Cooke, Rare Book and Spec Colls,2
1819, Social Just Info Professions,"['Information Organization', 'Practical Training', 'LIS']", Social Just Info Professions,Nicole Cooke, Adm and Use Archival Materials,3
1820, Social Just Info Professions,"['Information Organization', 'LIS']", Social Just Info Professions,Nicole Cooke, Preserving Info Resources,2
1821, Social Just Info Professions,['LIS'], Social Just Info Professions,Nicole Cooke, History and Foundations of LIS,1
1822, Social Just Info Professions,"['Social Aspects', 'LIS', 'Teaching']", Social Just Info Professions,Nicole Cooke, Issues Scholarly Communication,3
1823, Social Just Info Professions,"['Social Aspects', 'Practical Training']", Social Just Info Professions,Nicole Cooke," Bookbinding: Hist, Princ, Prac",2
1824, Social Just Info Professions,"['Social Aspects', 'Information Organization']", Social Just Info Professions,Nicole Cooke, Community Archives,2
1825, Social Just Info Professions,['Social Aspects'], Social Just Info Professions,Nicole Cooke, Comics: Advising Readers,1
1826, Social Just Info Professions,"['Social Aspects', 'Practical Training']", Social Just Info Professions,Nicole Cooke, Digital Humanities,2
1827, Social Just Info Professions,['Information Organization'], Social Just Info Professions,Nicole Cooke, Data Mining,1
1828, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects']", Social Just Info Professions,Nicole Cooke,Computers and Cultures,3
1829, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects']", Social Just Info Professions,Nicole Cooke,"Race, Gender & Info Technology",3
1830, Social Just Info Professions,"['Information Organization', 'Teaching']", Social Just Info Professions,Nicole Cooke, Instruc Strat Tech Info Prof,2
1831, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects']", Social Just Info Professions,Nicole Cooke, Introduction to Databases,3
1832, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects']", Social Just Info Professions,Nicole Cooke,Introduction to Databases,3
1833, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects', 'Teaching']", Social Just Info Professions,Nicole Cooke, Global Health Informatics,4
1834, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects']", Social Just Info Professions,Nicole Cooke,Entrepreneurial IT Design,3
1835, Social Just Info Professions,"['Information Organization', 'Security', 'Social Aspects', 'LIS']", Social Just Info Professions,Nicole Cooke, Intro to Technology in LIS,4
1836, Social Just Info Professions,['Teaching'], Social Just Info Professions,Nicole Cooke,Student Teaching Seminar,1
1837, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Library Buildings,1
1838, Info Srvcs Diverse Populations,['Media'], Info Srvcs Diverse Populations,Nicole Cooke, Network Analysis,1
1839, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Digital Libraries,1
1840, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Metadata in Theory & Practice,1
1841, Info Srvcs Diverse Populations,['LIS'], Info Srvcs Diverse Populations,Nicole Cooke, Academic Librarianship,1
1842, Info Srvcs Diverse Populations,['LIS'], Info Srvcs Diverse Populations,Nicole Cooke, Theological Librarianship,1
1843, Info Srvcs Diverse Populations,['LIS'], Info Srvcs Diverse Populations,Nicole Cooke, Rare Book and Spec Colls,1
1844, Info Srvcs Diverse Populations,"['LIS', 'Theory Based']", Info Srvcs Diverse Populations,Nicole Cooke, Adm and Use Archival Materials,2
1845, Info Srvcs Diverse Populations,['LIS'], Info Srvcs Diverse Populations,Nicole Cooke, Preserving Info Resources,1
1846, Info Srvcs Diverse Populations,['LIS'], Info Srvcs Diverse Populations,Nicole Cooke, History and Foundations of LIS,1
1847, Info Srvcs Diverse Populations,"['Media', 'LIS']", Info Srvcs Diverse Populations,Nicole Cooke, Issues Scholarly Communication,2
1848, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke," Bookbinding: Hist, Princ, Prac",1
1849, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Community Archives,1
1850, Info Srvcs Diverse Populations,"['Media', 'Theory Based']", Info Srvcs Diverse Populations,Nicole Cooke, Comics: Advising Readers,2
1851, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Digital Humanities,1
1852, Info Srvcs Diverse Populations,"['Media', 'Theory Based']", Info Srvcs Diverse Populations,Nicole Cooke,Computers and Cultures,2
1853, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke,"Race, Gender & Info Technology",1
1854, Info Srvcs Diverse Populations,['Theory Based'], Info Srvcs Diverse Populations,Nicole Cooke, Global Health Informatics,1
1855, Info Srvcs Diverse Populations,"['LIS', 'Theory Based']", Info Srvcs Diverse Populations,Nicole Cooke, Intro to Technology in LIS,2
1856, Library Buildings,['Media'], Library Buildings,Fred Schlipf, Network Analysis,1
1857, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf, Digital Libraries,1
1858, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf, Metadata in Theory & Practice,1
1859, Library Buildings,['LIS'], Library Buildings,Fred Schlipf, Academic Librarianship,1
1860, Library Buildings,['LIS'], Library Buildings,Fred Schlipf, Theological Librarianship,1
1861, Library Buildings,['LIS'], Library Buildings,Fred Schlipf, Rare Book and Spec Colls,1
1862, Library Buildings,"['LIS', 'Theory Based']", Library Buildings,Fred Schlipf, Adm and Use Archival Materials,2
1863, Library Buildings,['LIS'], Library Buildings,Fred Schlipf, Preserving Info Resources,1
1864, Library Buildings,['LIS'], Library Buildings,Fred Schlipf, History and Foundations of LIS,1
1865, Library Buildings,"['Media', 'LIS']", Library Buildings,Fred Schlipf, Issues Scholarly Communication,2
1866, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf," Bookbinding: Hist, Princ, Prac",1
1867, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf, Community Archives,1
1868, Library Buildings,"['Media', 'Theory Based']", Library Buildings,Fred Schlipf, Comics: Advising Readers,2
1869, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf, Digital Humanities,1
1870, Library Buildings,"['Media', 'Theory Based']", Library Buildings,Fred Schlipf,Computers and Cultures,2
1871, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf,"Race, Gender & Info Technology",1
1872, Library Buildings,['Theory Based'], Library Buildings,Fred Schlipf, Global Health Informatics,1
1873, Library Buildings,"['LIS', 'Theory Based']", Library Buildings,Fred Schlipf, Intro to Technology in LIS,2
1874, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Digital Libraries,1
1875, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Metadata in Theory & Practice,1
1876, Network Analysis,['LIS'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Academic Librarianship,1
1877, Network Analysis,['LIS'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Theological Librarianship,1
1878, Network Analysis,['LIS'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Rare Book and Spec Colls,1
1879, Network Analysis,"['LIS', 'Theory Based']", Network Analysis,"Jana Diesner, Shubhanshu Mishra", Adm and Use Archival Materials,2
1880, Network Analysis,['LIS'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Preserving Info Resources,1
1881, Network Analysis,['LIS'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", History and Foundations of LIS,1
1882, Network Analysis,"['Media', 'LIS']", Network Analysis,"Jana Diesner, Shubhanshu Mishra", Issues Scholarly Communication,2
1883, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra"," Bookbinding: Hist, Princ, Prac",1
1884, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Community Archives,1
1885, Network Analysis,"['Media', 'Theory Based']", Network Analysis,"Jana Diesner, Shubhanshu Mishra", Comics: Advising Readers,2
1886, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Digital Humanities,1
1887, Network Analysis,"['Media', 'Theory Based']", Network Analysis,"Jana Diesner, Shubhanshu Mishra",Computers and Cultures,2
1888, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra","Race, Gender & Info Technology",1
1889, Network Analysis,['Theory Based'], Network Analysis,"Jana Diesner, Shubhanshu Mishra", Global Health Informatics,1
1890, Network Analysis,"['LIS', 'Theory Based']", Network Analysis,"Jana Diesner, Shubhanshu Mishra", Intro to Technology in LIS,2
1891, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Metadata in Theory & Practice,1
1892, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Adm and Use Archival Materials,1
1893, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie," Bookbinding: Hist, Princ, Prac",1
1894, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Community Archives,1
1895, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Comics: Advising Readers,1
1896, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Digital Humanities,1
1897, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie,Computers and Cultures,1
1898, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie,"Race, Gender & Info Technology",1
1899, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Global Health Informatics,1
1900, Digital Libraries,['Theory Based'], Digital Libraries, J Stephen Downie, Intro to Technology in LIS,1
1901, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Adm and Use Archival Materials,1
1902, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia"," Bookbinding: Hist, Princ, Prac",1
1903, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Community Archives,1
1904, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Comics: Advising Readers,1
1905, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Digital Humanities,1
1906, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia",Computers and Cultures,1
1907, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia","Race, Gender & Info Technology",1
1908, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Global Health Informatics,1
1909, Metadata in Theory & Practice,['Theory Based'], Metadata in Theory & Practice,"Jerome McDonough, Rihiannon Bettivia", Intro to Technology in LIS,1
1910, Academic Librarianship,"['Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong, Adm and Use Archival Materials,2
1911, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong, Preserving Info Resources,1
1912, Academic Librarianship,['Media'], Academic Librarianship,Melissa Wong, Issues Scholarly Communication,1
1913, Academic Librarianship,['Theory Based'], Academic Librarianship,Melissa Wong," Bookbinding: Hist, Princ, Prac",1
1914, Academic Librarianship,"['Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong, Community Archives,2
1915, Academic Librarianship,"['Media', 'requiremnets research/user/consulting/synthesis', 'Theory Based']", Academic Librarianship,Melissa Wong, Comics: Advising Readers,3
1916, Academic Librarianship,['Theory Based'], Academic Librarianship,Melissa Wong, Digital Humanities,1
1917, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong, Data Mining,1
1918, Academic Librarianship,"['Media', 'Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong,Computers and Cultures,3
1919, Academic Librarianship,"['Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong,"Race, Gender & Info Technology",2
1920, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong, Instruc Strat Tech Info Prof,1
1921, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong, Introduction to Databases,1
1922, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong,Introduction to Databases,1
1923, Academic Librarianship,"['Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong, Global Health Informatics,2
1924, Academic Librarianship,['Information Organization'], Academic Librarianship,Melissa Wong,Entrepreneurial IT Design,1
1925, Academic Librarianship,"['Information Organization', 'Theory Based']", Academic Librarianship,Melissa Wong, Intro to Technology in LIS,2
1926, Theological Librarianship,"['Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill, Adm and Use Archival Materials,2
1927, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill, Preserving Info Resources,1
1928, Theological Librarianship,['Media'], Theological Librarianship,Carisse Berryhill, Issues Scholarly Communication,1
1929, Theological Librarianship,['Theory Based'], Theological Librarianship,Carisse Berryhill," Bookbinding: Hist, Princ, Prac",1
1930, Theological Librarianship,"['Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill, Community Archives,2
1931, Theological Librarianship,"['Media', 'requiremnets research/user/consulting/synthesis', 'Theory Based']", Theological Librarianship,Carisse Berryhill, Comics: Advising Readers,3
1932, Theological Librarianship,['Theory Based'], Theological Librarianship,Carisse Berryhill, Digital Humanities,1
1933, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill, Data Mining,1
1934, Theological Librarianship,"['Media', 'Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill,Computers and Cultures,3
1935, Theological Librarianship,"['Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill,"Race, Gender & Info Technology",2
1936, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill, Instruc Strat Tech Info Prof,1
